0028292,JA16295G01/6,"Sandaal Perf in de kleur zwart","DAMESSCHOENEN > SANDAAL",SS16,36,ZWART,"LOVE MOSCHINO",,189.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0981141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0982141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0989141216.jpg,#000000
0028294,JA16295G01/6,"Sandaal Perf in de kleur zwart","DAMESSCHOENEN > SANDAAL",SS16,38,ZWART,"LOVE MOSCHINO",,189.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0981141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0982141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0989141216.jpg,#000000
0028296,JA16295G01/6,"Sandaal Perf in de kleur zwart","DAMESSCHOENEN > SANDAAL",SS16,40,ZWART,"LOVE MOSCHINO",,189.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0981141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0982141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_JA16295G01-6/IMG_JA16295G01-6.ZWART/IMG_0989141216.jpg,#000000
0028313,Marostica/6,"Sneaker in de kleur blauw","HERENSCHOENEN > SNEAKERS",SS16,41,BLAUW,DIEMME,,299.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1115141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1117141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1119141216.jpg,#0000FF
0028314,Marostica/6,"Sneaker in de kleur blauw","HERENSCHOENEN > SNEAKERS",SS16,42,BLAUW,DIEMME,,299.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1115141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1117141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1119141216.jpg,#0000FF
0028315,Marostica/6,"Sneaker in de kleur blauw","HERENSCHOENEN > SNEAKERS",SS16,43,BLAUW,DIEMME,,299.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1115141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1117141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Marostica-6/IMG_Marostica-6.BLAUW/IMG_1119141216.jpg,#0000FF
00283314,Fontesi/6,"Enkelsneaker Rits in de kleur cognac","HERENSCHOENEN > SNEAKERS",SS16,43,COGNAC,DIEMME,,359.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1129141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1132141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1133141216.jpg,#D2691E
00283315,Fontesi/6,"Enkelsneaker Rits in de kleur cognac","HERENSCHOENEN > SNEAKERS",SS16,44,COGNAC,DIEMME,,359.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1129141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1132141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1133141216.jpg,#D2691E
00283316,Fontesi/6,"Enkelsneaker Rits in de kleur cognac","HERENSCHOENEN > SNEAKERS",SS16,45,COGNAC,DIEMME,,359.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1129141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1132141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Fontesi-6/IMG_Fontesi-6.COGNAC/IMG_1133141216.jpg,#D2691E
0028343,750E/6,"Veterschoen Army in de kleur blauw","KINDERSCHOENEN > JONGENS > VETERSCHOEN",SS16,20,BLAUW,EB,,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_1267141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_1271141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_1273141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_44442-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_44452-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_44472-b141216.jpg,#0000FF
00283426,750E/6,"Veterschoen Army in de kleur groen","KINDERSCHOENEN > JONGENS > VETERSCHOEN",SS16,20,GROEN,EB,,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_1275141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_1276141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_1277141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_44492-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_44512-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_44522-b141216.jpg,#008000
00283427,750E/6,"Veterschoen Army in de kleur groen","KINDERSCHOENEN > JONGENS > VETERSCHOEN",SS16,21,GROEN,EB,,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_1275141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_1276141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_1277141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_44492-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_44512-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.GROEN/IMG_44522-b141216.jpg,#008000
0028345,750E/6,"Veterschoen Army in de kleur blauw","KINDERSCHOENEN > JONGENS > VETERSCHOEN",SS16,22,BLAUW,EB,,84.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_1267141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_1271141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_1273141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_44442-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_44452-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_750E-6/IMG_750E-6.BLAUW/IMG_44472-b141216.jpg,#0000FF
00283626,1043/6,"Sneaker Army in de kleur wit/blauw","KINDERSCHOENEN > JONGENS > SNEAKERS",SS16,20,WIT,EB,,89.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1043-6/IMG_1043-6.WIT_BLAUW/IMG_1257141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1043-6/IMG_1043-6.WIT_BLAUW/IMG_1261141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1043-6/IMG_1043-6.WIT_BLAUW/IMG_1266141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1043-6/IMG_1043-6.WIT_BLAUW/IMG_44632-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1043-6/IMG_1043-6.WIT_BLAUW/IMG_44652-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1043-6/IMG_1043-6.WIT_BLAUW/IMG_44672-b141216.jpg,#FFFFFF
00283810,651741C/6,"Sneaker  in de kleur wit","KINDERSCHOENEN > UNI > SNEAKERS",SS16,27,WIT,"CONVERSE KIDS",,49.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_1249141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3082141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3083141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3084141216.jpg,#FFFFFF
00283815,651741C/6,"Sneaker  in de kleur wit","KINDERSCHOENEN > UNI > SNEAKERS",SS16,32,WIT,"CONVERSE KIDS",,49.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_1249141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3082141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3083141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3084141216.jpg,#FFFFFF
00283818,651741C/6,"Sneaker  in de kleur wit","KINDERSCHOENEN > UNI > SNEAKERS",SS16,35,WIT,"CONVERSE KIDS",,49.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_1249141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3082141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3083141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651741C-6/IMG_651741C-6.WIT/IMG_3084141216.jpg,#FFFFFF
00283917,651700C/6,"Sneaker Jeans in de kleur blauw","KINDERSCHOENEN > UNI > SNEAKERS",SS16,34,BLAUW,"CONVERSE KIDS",,44.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_651700C-6/IMG_651700C-6.BLAUW/IMG_1245141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651700C-6/IMG_651700C-6.BLAUW/IMG_1246141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651700C-6/IMG_651700C-6.BLAUW/IMG_1247141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651700C-6/IMG_651700C-6.BLAUW/IMG_3085141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651700C-6/IMG_651700C-6.BLAUW/IMG_3087141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651700C-6/IMG_651700C-6.BLAUW/IMG_3089141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_651700C-6/IMG_651700C-6.BLAUW/IMG_3091141216.jpg,#0000FF
0028534,B1000/6,"Sandaal in de kleur camel","KINDERSCHOENEN > JONGENS > SANDAAL",SS16,21,CAMEL,EB,,79.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_B1000-6/IMG_B1000-6.CAMEL/IMG_44382-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_B1000-6/IMG_B1000-6.CAMEL/IMG_44402-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_B1000-6/IMG_B1000-6.CAMEL/IMG_44422-b141216.jpg,#c09a6b
0028668,7735/6,"Sneaker Army Zool in de kleur wit","HERENSCHOENEN > SNEAKERS",SS16,46,WIT,"ROBERTO CAVALLI",,279.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_7735-6/IMG_7735-6.WIT/IMG_1526141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_7735-6/IMG_7735-6.WIT/IMG_1527141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_7735-6/IMG_7735-6.WIT/IMG_1528141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_7735-6/IMG_7735-6.WIT/IMG_1529141216.jpg,#FFFFFF
0028703,Wonder/6,"Sneaker Ster in de kleur wit","KINDERSCHOENEN > MEISJES > SNEAKERS",SS16,20,WIT,"3.0. BERLIN",,89.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Wonder-6/IMG_Wonder-6.WIT/IMG_43922-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Wonder-6/IMG_Wonder-6.WIT/IMG_43932-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Wonder-6/IMG_Wonder-6.WIT/IMG_43942-b141216.jpg,#FFFFFF
0028708,Wonder/6,"Sneaker Ster in de kleur wit","KINDERSCHOENEN > MEISJES > SNEAKERS",SS16,25,WIT,"3.0. BERLIN",,94.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Wonder-6/IMG_Wonder-6.WIT/IMG_43922-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Wonder-6/IMG_Wonder-6.WIT/IMG_43932-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Wonder-6/IMG_Wonder-6.WIT/IMG_43942-b141216.jpg,#FFFFFF
0028737,"Gold Leo/6","Sneaker Luipaard in de kleur goud","KINDERSCHOENEN > MEISJES > SNEAKERS",SS16,24,GOUD,"3.0. BERLIN",,99.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44032-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44052-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44072-b141216.jpg,#DAA520
0028738,"Gold Leo/6","Sneaker Luipaard in de kleur goud","KINDERSCHOENEN > MEISJES > SNEAKERS",SS16,25,GOUD,"3.0. BERLIN",,99.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44032-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44052-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44072-b141216.jpg,#DAA520
00287321,"Gold Leo/6","Sneaker Luipaard in de kleur goud","KINDERSCHOENEN > MEISJES > SNEAKERS",SS16,38,GOUD,"3.0. BERLIN",,119.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44032-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44052-b141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Gold_Leo-6/IMG_Gold_Leo-6.GOUD/IMG_44072-b141216.jpg,#DAA520
0028779,40tSMFMP3E/6,"FlexMid-Pump Pyth in de kleur wit/grijs","DAMESSCHOENEN > PUMPS",SS16,39,WIT,"MICHAEL KORS",,129.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_40tSMFMP3E-6/IMG_40tSMFMP3E-6.WIT_GRIJS/IMG_1537141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_40tSMFMP3E-6/IMG_40tSMFMP3E-6.WIT_GRIJS/IMG_1538141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_40tSMFMP3E-6/IMG_40tSMFMP3E-6.WIT_GRIJS/IMG_1539141216.jpg,#FFFFFF
00287811,1H2072/6,"Zircone Sneaker in de kleur room","DAMESSCHOENEN > SNEAKERS",SS16,37,ROOM,PINKO,,289.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1397141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1400141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1402141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1403141216.jpg,#FFF8DC
0028783,1H2072/6,"Zircone Sneaker in de kleur zwart","DAMESSCHOENEN > SNEAKERS",SS16,37,ZWART,PINKO,,289.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1460141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1461141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1463141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1464141216.jpg,#000000
00287812,1H2072/6,"Zircone Sneaker in de kleur room","DAMESSCHOENEN > SNEAKERS",SS16,38,ROOM,PINKO,,289.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1397141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1400141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1402141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1403141216.jpg,#FFF8DC
0028784,1H2072/6,"Zircone Sneaker in de kleur zwart","DAMESSCHOENEN > SNEAKERS",SS16,38,ZWART,PINKO,,289.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1460141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1461141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1463141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1464141216.jpg,#000000
00287813,1H2072/6,"Zircone Sneaker in de kleur room","DAMESSCHOENEN > SNEAKERS",SS16,39,ROOM,PINKO,,289.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1397141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1400141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1402141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1403141216.jpg,#FFF8DC
00287814,1H2072/6,"Zircone Sneaker in de kleur room","DAMESSCHOENEN > SNEAKERS",SS16,40,ROOM,PINKO,,289.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1397141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1400141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1402141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ROOM/IMG_1403141216.jpg,#FFF8DC
0028786,1H2072/6,"Zircone Sneaker in de kleur zwart","DAMESSCHOENEN > SNEAKERS",SS16,40,ZWART,PINKO,,289.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1460141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1461141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1463141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H2072-6/IMG_1H2072-6.ZWART/IMG_1464141216.jpg,#000000
00287943,1H207K/6,"GEM Sneaker in de kleur wit","DAMESSCHOENEN > SNEAKERS",SS16,37,WIT,PINKO,,319.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.WIT/IMG_1692141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.WIT/IMG_1693141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.WIT/IMG_1694141216.jpg,#FFFFFF
00287915,1H207K/6,"GEM Sneaker in de kleur blauw","DAMESSCHOENEN > SNEAKERS",SS16,41,BLAUW,PINKO,,319.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.BLAUW/IMG_1404141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.BLAUW/IMG_1406141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.BLAUW/IMG_1407141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.BLAUW/IMG_1408141216.jpg,#0000FF
00287947,1H207K/6,"GEM Sneaker in de kleur wit","DAMESSCHOENEN > SNEAKERS",SS16,41,WIT,PINKO,,319.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.WIT/IMG_1692141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.WIT/IMG_1693141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.WIT/IMG_1694141216.jpg,#FFFFFF
00287939,1H207K/6,"GEM Sneaker in de kleur zwart","DAMESSCHOENEN > SNEAKERS",SS16,41,ZWART,PINKO,,319.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.ZWART/IMG_1466141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.ZWART/IMG_1467141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_1H207K-6/IMG_1H207K-6.ZWART/IMG_1468141216.jpg,#000000
00288018,Hamoru/6,"Sneaker  in de kleur roze","DAMESSCHOENEN > SNEAKERS",SS16,36,ROZE,SATORISAN,,109.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1425141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1427141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1428141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1430141216.jpg,#f4c2c2
00288012,Hamoru/6,"Sneaker  in de kleur cognac","DAMESSCHOENEN > SNEAKERS",SS16,38,COGNAC,SATORISAN,,109.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.COGNAC/IMG_1431141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.COGNAC/IMG_1433141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.COGNAC/IMG_1435141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.COGNAC/IMG_1443141216.jpg,#D2691E
00288020,Hamoru/6,"Sneaker  in de kleur roze","DAMESSCHOENEN > SNEAKERS",SS16,38,ROZE,SATORISAN,,109.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1425141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1427141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1428141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.ROZE/IMG_1430141216.jpg,#f4c2c2
0028806,Hamoru/6,"Sneaker  in de kleur beige","DAMESSCHOENEN > SNEAKERS",SS16,40,BEIGE,SATORISAN,,109.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.BEIGE/IMG_1414141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.BEIGE/IMG_1415141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.BEIGE/IMG_1416141216.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_Hamoru-6/IMG_Hamoru-6.BEIGE/IMG_1418141216.jpg,"#F5F5DC "
